"Year","DayHour","Temperature","Visibility","Weather.Condition","Track.Type","Track.Class","Track.Density","Train.Direction","Train.Speed","Recorded.Estimated.Speed","Maximum.Speed","Gross.Tonnage","Signalization","Method.of.Operation","Passengers.Transported","Hazmat.Cars","Head.End.Locomotives","Mid.Train.Manual.Locomotives","Mid.Train.Remote.Locomotives","Rear.End.Manual.Locomotives","Rear.End.Remote.Locomotives","Loaded.Freight.Cars","Loaded.Passenger.Cars","Empty.Freight.Cars","Empty.Passenger.Cars","Cabooses","Engineers.On.Duty","Firemen.On.Duty","Brakemen.On.Duty","Conductors.On.Duty","Latitude","Longitude","Joint.Track.Class","Class.Code","Reporting.Railroad.Class","Reporting.Railroad.SMT.Grouping","summed_cost","Postive.DA.Tests","Working.Over.8","Season"
2011,"3",72,"Dark","Clear","Main","4",116.34,"East",34,"Recorded",34,5288,"Signaled","Signal Indication","No",3,4,0,0,0,0,70,0,0,0,0,1,0,0,1,38.071425,-96.613401,"4","CL","Class 1","SMT-5 - BNSF",922948,"No","No","Summer"
2011,"3",41,"Dark","Un-Clear","Main","5",180.7,"East",51,"Recorded",51,19162,"Signaled","Signal Indication","No",0,2,0,0,0,1,134,0,0,0,0,2,0,0,1,39.298656,-96.043076,"5","CL","Class 1","SMT-6 - UP/KCS",3318175,"No","No","Summer"
2012,"12",42,"Day","Clear","Main","4",98,"West",0,"Recorded",20,9265,"Signaled","Direct Train Control","No",0,3,0,0,0,0,62,0,50,0,0,1,0,0,1,38.925707,-94.804222,"4","CL","Class 1","SMT-5 - BNSF",500,"No","No","Fall"
2014,"12",45,"Day","Clear","Main","4",48.3,"North",22,"Recorded",22,5242,"Signaled","Signal Indication","No",0,2,0,0,0,0,10,0,122,0,0,1,0,0,1,39.323166,-94.909644,"4","CL","Class 1","SMT-6 - UP/KCS",4361,"No","No","Winter"
2012,"21",40,"Dark","Clear","Main","4",187.3,"East",44,"Recorded",44,14014,"Signaled","Signal Indication","No",0,2,0,0,0,1,119,0,0,0,0,1,0,0,1,39.083775,-95.556976,"4","CL","Class 1","SMT-6 - UP/KCS",2866223,"No","No","Fall"
2012,"18",55,"Dark","Clear","Main","4",31.5,"North",55,"Estimated",55,2645,"Signaled","Signal Indication","No",0,2,0,0,0,0,0,0,99,0,0,1,0,0,1,39.723318,-95.512707,"4","CL","Class 1","SMT-6 - UP/KCS",12404,"No","No","Fall"
2012,"21",68,"Dark","Clear","Main","4",3.57,"West",3,"Recorded",3,3999,"Signaled","Signal Indication","No",18,3,0,0,0,0,26,0,25,0,0,1,0,1,1,38.971211,-95.230051,"4","CL","Class 1","SMT-5 - BNSF",79663,"No","No","Summer"
2011,"17",42,"Dark","Un-Clear","Main","4",92.5,"South",44,"Estimated",44,19305,"Not Signaled","Direct Train Control","No",0,2,0,0,0,1,135,0,0,0,0,1,0,0,1,37.041898,-95.101335,"4","CL","Class 1","SMT-6 - UP/KCS",478596,"No","No","Fall"
2015,"13",85,"Day","Clear","Yard","1",13,"East",4,"Recorded",4,0,"Not Signaled","Other Than Main Track","No",0,2,0,0,0,0,7,0,2,0,0,1,0,0,1,38.2349,-85.803991,"1","CL","Class 1","SMT-3 - Norfolk Southern",26979,"No","No","Summer"
2015,"8",90,"Day","Un-Clear","Main","4",17.55,"North",4,"Recorded",4,327,"Signaled","Signal Indication","No",1,1,0,0,0,0,1,0,6,0,0,1,0,0,1,36.585095,-88.943249,"4","Cl","Class 1","SMT-4 - CP/CN/CCD",15700,"No","No","Summer"
2016,"10",85,"Day","Clear","Main","3",25.6,"South",36,"Recorded",36,10986,"Signaled","Signal Indication","No",51,2,0,0,0,0,76,0,49,0,0,1,0,0,1,38.676943,-84.335411,"3","CL","Class 1","SMT-9 - CSX",1542736,"No","No","Summer"
2017,"10",50,"Day","Un-Clear","Main","4",29.4,"North",7,"Recorded",7,1062,"Signaled","Signal Indication","No",0,2,0,0,0,0,6,0,9,0,0,1,0,0,1,36.787002,-86.558191,"4","CL","Class 1","SMT-9 - CSX",11039,"No","No","Fall"
2017,"19",82,"Day","Clear","Main","3",31.1,"North",22,"Recorded",22,9016,"Signaled","Signal Indication","No",18,3,0,0,0,0,61,0,82,0,0,1,0,0,1,37.770348,-85.790136,"3","CL","Class 1","SMT-9 - CSX",1183320,"No","Yes","Summer"
2016,"6",37,"Dark","Clear","Main","3",33.5,"South",30,"Estimated",30,15688,"Signaled","Signal Indication","No",40,4,0,0,0,0,87,0,135,0,0,1,0,0,1,37.785211,-85.772925,"3","CL","Class 1","SMT-9 - CSX",1034145,"No","No","Fall"
2022,"7",75,"Dark","Clear","Main","2",13,"East",3,"Recorded",3,3229,"Signaled","Signal Indication","No",18,2,0,0,0,0,36,0,63,0,0,1,0,0,1,38.252187,-85.802588,"2","CL","Class 1","SMT-3 - Norfolk Southern",174153,"No","No","Summer"
2019,"16",52,"Day","Clear","Yard","1",47.95,"South",4,"Estimated",4,1140,"Not Signaled","Other Than Main Track","No",1,1,0,0,0,0,8,0,4,0,0,1,0,0,1,36.503427,-88.888082,"1","Cl","Class 1","SMT-4 - CP/CN/CCD",13108,"No","No","Fall"
2016,"3",51,"Dark","Clear","Yard","1",1,"South",4,"Recorded",4,4500,"Not Signaled","Other Than Main Track","No",0,2,0,0,0,0,66,0,0,0,0,1,0,0,1,38.245992,-84.555282,"1","CL","Class 1","SMT-3 - Norfolk Southern",11524,"No","No","Winter"
2020,"6",57,"Dark","Un-Clear","Main","2",7.2,"South",24,"Recorded",24,13172,"Signaled","Signal Indication","No",96,3,0,0,0,0,98,0,0,0,0,1,0,0,1,37.338256,-82.396022,"2","CL","Class 1","SMT-9 - CSX",2291431,"No","No","Winter"
2020,"18",83,"Day","Clear","Main","4",33,"South",2,"Recorded",2,10625,"Signaled","Signal Indication","No",5,4,0,0,0,0,87,0,70,0,0,1,0,0,1,38.273609,-84.548537,"4","CL","Class 1","SMT-3 - Norfolk Southern",313532,"No","No","Spring"
2020,"5",68,"Dark","Clear","Main","2",43,"North",11,"Recorded",11,14687,"Signaled","Signal Indication","No",9,4,0,0,0,0,103,0,52,0,0,1,0,0,1,39.095691,-84.542718,"2","CL","Class 1","SMT-3 - Norfolk Southern",29340,"No","No","Spring"
2021,"20",72,"Dark","Clear","Yard","1",86,"South",2,"Recorded",2,6567,"Not Signaled","Other Than Main Track","No",6,1,0,0,0,0,46,0,38,0,0,1,0,0,1,37.636483,-84.781071,"1","CL","Class 1","SMT-3 - Norfolk Southern",54412,"No","No","Spring"
2022,"11",75,"Day","Clear","Main","1",9.9,"North",8,"Recorded",8,2700,"Signaled","Signal Indication","No",0,2,0,0,0,0,0,0,106,0,0,1,0,0,1,36.950771,-84.095858,"1","CL","Class 1","SMT-9 - CSX",12366,"No","Yes","Spring"
2022,"6",67,"Dark","Clear","Yard","1",40,"North",5,"Estimated",5,10849,"Not Signaled","Other Than Main Track","No",0,3,0,0,0,0,44,0,92,0,0,1,0,0,1,38.30108,-84.53813,"1","CL","Class 1","SMT-3 - Norfolk Southern",507970,"No","No","Summer"
2021,"20",72,"Dark","Clear","Industry","1",13,"East",5,"Recorded",5,0,"Not Signaled","Other Than Main Track","No",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,38.20648,-85.25717,"1","CL","Class 1","SMT-3 - Norfolk Southern",6679,"No","No","Fall"
2013,"11",40,"Day","Un-Clear","Main","2",32.4,"North",0,"Recorded",25,10478,"Signaled","Signal Indication","No",11,1,0,0,0,0,83,0,66,0,0,1,0,0,1,37.340596,-84.232264,"2","CL","Class 1","SMT-9 - CSX",0,"No","No","Fall"
2012,"17",40,"Day","Clear","Main","3",5.8,"North",34,"Recorded",34,15744,"Signaled","Signal Indication","No",0,2,0,0,0,0,112,0,0,0,0,1,0,0,1,37.618873,-83.849971,"3","CL","Class 1","SMT-9 - CSX",1751039,"No","No","Fall"
2014,"11",55,"Day","Clear","Main","3",34.8,"East",27,"Recorded",27,15290,"Signaled","Signal Indication","No",0,2,0,0,0,0,110,0,0,0,0,1,0,0,1,37.559433,-82.648398,"3","CL","Class 1","SMT-9 - CSX",25385,"No","No","Spring"
2012,"4",36,"Dark","Clear","Main","3",8.3,"North",25,"Recorded",25,3810,"Signaled","Direct Train Control","No",33,6,0,0,0,0,48,0,9,0,0,1,0,0,1,38.00474,-85.93906,"3","Cl","Class 2","SMT-2 - Short Line East",735777,"No","Yes","Fall"
2017,"23",75,"Dark","Clear","Main","1",35,"North",7,"Estimated",7,2419,"Not Signaled","Yard/Restricted Limits","No",3,3,0,0,0,0,9,0,40,0,0,1,0,0,1,31.120258,-93.268504,"1","CL","Class 1","SMT-6 - UP/KCS",59180,"No","No","Spring"
2017,"1",72,"Dark","Clear","Main","1",30,"East",9,"Recorded",9,9899,"Signaled","Direct Train Control","No",0,3,0,0,0,0,81,0,15,0,0,1,0,0,1,29.953788,-90.166398,"1","CL","Class 1","SMT-5 - BNSF",61120,"No","No","Fall"
2017,"23",80,"Dark","Un-Clear","Main","2",13.06,"North",5,"Estimated",5,586,"Not Signaled","Yard/Restricted Limits","No",8,2,0,0,0,0,3,0,5,0,0,1,0,0,1,30.472348,-91.188301,"2","Cl","Class 1","SMT-4 - CP/CN/CCD",12638,"No","No","Spring"
2019,"12",80,"Day","Clear","Main","1",2.7,"East",5,"Estimated",5,13670,"Not Signaled","Yard/Restricted Limits","No",0,2,0,0,0,0,105,0,0,0,0,1,0,0,1,29.920208,-90.058891,"1","Cl","Class 3","SMT-8 - Short Line West",127000,"No","No","Spring"
2019,"11",62,"Day","Un-Clear","Main","1",206000,"North",0,"Estimated",0,780,"Not Signaled","Block Register Territory","No",0,2,0,0,0,0,0,0,13,0,0,1,0,0,2,32.800516,-93.409845,"1","Cl","Class 3","SMT-8 - Short Line West",20000,"No","No","Winter"
2018,"5",78,"Dark","Clear","Main","1",21,"East",4,"Recorded",4,10411,"Signaled","Signal Indication","No",34,3,0,0,0,0,73,0,33,0,0,1,0,0,1,29.916951,-90.182708,"1","CL","Class 1","SMT-6 - UP/KCS",151774,"No","No","Fall"
2019,"14",68,"Day","Clear","Main","2",10,"South",5,"Estimated",5,0,"Signaled","Signal Indication","No",0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,30.005989,-90.019451,"2","CL","Class 1","SMT-9 - CSX",11286,"No","Yes","Winter"
2019,"14",68,"Day","Clear","Main","2",10,"North",4,"Estimated",5,0,"Signaled","Signal Indication","No",0,2,0,0,0,0,80,0,28,0,0,1,0,0,1,30.005989,-90.019451,"2","CL","Class 1","SMT-9 - CSX",78355,"No","No","Winter"
2018,"7",31,"Day","Clear","Main","3",18,"South",38,"Recorded",38,14086,"Signaled","Direct Train Control","No",28,3,0,0,0,0,88,0,104,0,0,1,0,0,1,30.71423,-91.54404,"3","CL","Class 1","SMT-6 - UP/KCS",1898702,"No","No","Winter"
2018,"17",80,"Day","Clear","Yard","X",0.2,"East",5,"Estimated",5,4940,"Not Signaled","Other Than Main Track","No",0,2,0,0,0,0,38,0,0,0,0,1,0,1,1,30.55923,-91.55575,"X","Ne","Class 3","SMT-8 - Short Line West",173602,"No","Yes","Fall"
2018,"16",81,"Day","Clear","Main","1",48,"South",4,"Estimated",4,6455,"Signaled","Signal Indication","No",1,4,0,0,0,0,35,0,64,0,0,1,0,0,1,30.544255,-91.568885,"1","CL","Class 1","SMT-6 - UP/KCS",340615,"No","No","Summer"
2017,"0",75,"Dark","Clear","Main","4",45,"South",40,"Recorded",40,19146,"Signaled","Signal Indication","No",0,3,0,0,0,1,135,0,0,0,0,1,0,0,1,32.86126,-93.98632,"4","CL","Class 1","SMT-6 - UP/KCS",2044230,"No","No","Summer"
2015,"10",87,"Day","Clear","Main","3",13,"South",7,"Estimated",7,13359,"Not Signaled","Direct Train Control","No",38,5,0,0,0,0,76,0,112,0,0,1,0,1,1,30.984862,-91.800468,"3","CL","Class 1","SMT-6 - UP/KCS",100141,"No","No","Spring"
2015,"10",85,"Day","Un-Clear","Main","4",39.5,"South",5,"Estimated",5,3425,"Signaled","Signal Indication","No",0,3,0,0,0,0,20,0,19,0,0,1,0,1,1,31.372648,-92.435949,"4","CL","Class 1","SMT-6 - UP/KCS",101662,"No","No","Summer"
2015,"8",78,"Day","Un-Clear","Main","4",43.5,"West",26,"Estimated",26,5889,"Signaled","Signal Indication","No",26,3,0,0,0,0,36,0,59,0,0,1,0,0,1,30.23817,-93.060479,"4","CL","Class 1","SMT-6 - UP/KCS",14127,"No","Yes","Summer"
2015,"13",42,"Day","Clear","Main","4",28.08,"South",3,"Estimated",3,0,"Signaled","Signal Indication","No",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30.250456,-90.402043,"4","Cl","Class 1","SMT-4 - CP/CN/CCD",34795,"No","No","Winter"
2016,"9",59,"Day","Un-Clear","Main","1",25.5,"South",4,"Recorded",4,6955,"Not Signaled","Yard/Restricted Limits","No",2,3,0,0,0,0,42,0,46,0,0,1,0,0,1,32.512272,-93.744619,"1","CL","Class 1","SMT-6 - UP/KCS",16815,"No","No","Winter"
2015,"3",60,"Dark","Un-Clear","Main","4",26,"South",6,"Estimated",6,7230,"Signaled","Signal Indication","No",0,4,0,1,0,0,53,0,13,0,0,1,0,0,1,30.963621,-93.281828,"4","CL","Class 1","SMT-6 - UP/KCS",11657,"No","No","Spring"
2014,"2",50,"Dark","Clear","Yard","1",30,"South",4,"Estimated",4,1674,"Not Signaled","Other Than Main Track","No",7,2,0,0,0,0,13,0,0,0,0,1,0,0,1,32.532928,-93.832234,"1","CL","Class 1","SMT-6 - UP/KCS",17648,"No","No","Fall"
2013,"6",60,"Dark","Un-Clear","Yard","1",8,"North",3,"Estimated",3,381,"Not Signaled","Other Than Main Track","No",0,2,0,0,0,0,37,0,0,0,0,1,0,1,1,30.244748,-93.300236,"1","CL","Class 1","SMT-6 - UP/KCS",36062,"No","No","Fall"
2014,"7",35,"Day","Un-Clear","Siding","1",31,"West",1,"Estimated",1,127,"Not Signaled","Other Than Main Track","No",10,3,0,0,0,0,19,0,0,0,0,1,0,1,1,32.537638,-93.31766,"1","CL","Class 1","SMT-6 - UP/KCS",13763,"No","No","Winter"
2013,"15",81,"Day","Un-Clear","Main","4",23.6,"East",50,"Estimated",50,9041,"Signaled","Signal Indication","No",20,2,0,0,0,0,73,0,3,0,0,1,0,0,1,30.520965,-92.167809,"4","CL","Class 1","SMT-6 - UP/KCS",2854256,"No","No","Summer"
2014,"11",86,"Day","Clear","Main","1",3.2,"North",4,"Estimated",4,0,"Signaled","Signal Indication","No",1,1,0,0,0,0,9,0,4,0,0,1,0,0,1,29.98587,-90.053938,"1","CL","Class 1","SMT-9 - CSX",89901,"No","No","Spring"
2014,"11",86,"Day","Clear","Main","1",3.2,"South",0,"Recorded",4,0,"Signaled","Signal Indication","No",0,1,0,0,0,0,10,0,1,0,0,1,0,0,1,29.98587,-90.053938,"1","CL","Class 1","SMT-9 - CSX",12650,"No","No","Spring"
2012,"14",89,"Day","Un-Clear","Main","1",24.17,"North",8,"Recorded",8,2192,"Not Signaled","Yard/Restricted Limits","No",6,2,0,0,0,0,15,0,2,0,0,1,0,1,1,32.898908,-93.109975,"1","Cl","Class 3","SMT-8 - Short Line West",352000,"No","No","Summer"
2021,"17",93,"Day","Clear","Main","1",16.7,"North",7,"Estimated",7,17672,"Signaled","Signal Indication","No",0,3,0,1,0,1,107,0,107,0,0,1,0,0,1,32.504941,-93.72966,"1","CL","Class 1","SMT-6 - UP/KCS",96245,"No","No","Summer"
2022,"21",68,"Dark","Clear","Main","1",1,"South",5,"Estimated",5,0,"Signaled","Signal Indication","No",0,3,0,0,0,0,27,0,123,0,0,1,0,0,1,30.005993,-90.019455,"1","CL","Class 1","SMT-9 - CSX",69062,"No","No","Spring"
2021,"10",62,"Day","Clear","Main","1",15.6,"South",15,"Recorded",15,10602,"Signaled","Signal Indication","No",24,6,0,0,0,0,69,0,46,0,0,1,0,0,1,32.512839,-93.743296,"1","CL","Class 1","SMT-6 - UP/KCS",201369,"No","No","Winter"
2019,"11",65,"Day","Clear","Main","3",18,"South",3,"Estimated",3,2872,"Signaled","Direct Train Control","No",0,3,0,0,0,0,3,0,67,0,0,1,0,1,1,30.069407,-90.575365,"3","CL","Class 1","SMT-6 - UP/KCS",56455,"No","No","Fall"
2020,"22",78,"Dark","Clear","Main","4",30.9,"West",2,"Recorded",2,15517,"Signaled","Signal Indication","No",111,2,0,0,0,0,100,0,66,0,0,1,0,0,1,30.490986,-92.836838,"4","CL","Class 1","SMT-6 - UP/KCS",134743,"No","Yes","Summer"
2021,"18",64,"Day","Un-Clear","Main","1",3.4,"East",10,"Estimated",10,8062,"Not Signaled","Yard/Restricted Limits","No",0,2,0,0,0,0,63,0,0,0,0,1,0,1,1,29.930429,-90.054217,"1","Cl","Class 3","SMT-8 - Short Line West",127899,"No","No","Spring"
2021,"11",70,"Day","Clear","Main","1",3.4,"South",2,"Estimated",2,9422,"Not Signaled","Yard/Restricted Limits","No",0,2,0,0,0,0,70,0,0,0,0,1,0,1,1,29.683529,-89.970185,"1","Cl","Class 3","SMT-8 - Short Line West",40843,"No","Yes","Spring"
2021,"2",72,"Dark","Clear","Main","1",10,"North",9,"Recorded",9,13346,"Signaled","Signal Indication","No",22,1,0,0,1,0,97,0,31,0,0,1,0,0,1,30.002479,-90.045396,"1","CL","Class 1","SMT-3 - Norfolk Southern",60595,"No","No","Summer"
2020,"0",70,"Dark","Clear","Main","4",17.27,"South",4,"Recorded",4,1278,"Signaled","Signal Indication","No",10,1,0,0,0,0,12,0,16,0,0,1,0,0,1,30.059606,-90.59411,"4","Cl","Class 1","SMT-4 - CP/CN/CCD",15800,"No","No","Fall"
2019,"12",59,"Day","Un-Clear","Yard","2",19.58,"North",10,"Estimated",10,1696,"Not Signaled","Other Than Main Track","No",6,1,0,0,0,0,12,0,3,0,0,1,0,1,1,30.23551,-91.080598,"2","Cl","Class 1","SMT-4 - CP/CN/CCD",202300,"No","No","Fall"
2020,"7",58,"Day","Clear","Main","1",15.3,"West",1,"Recorded",1,7135,"Signaled","Signal Indication","No",0,4,0,0,0,0,40,0,47,0,0,1,0,0,1,32.5146,-93.744518,"1","CL","Class 1","SMT-6 - UP/KCS",110757,"No","No","Spring"
2019,"13",90,"Day","Clear","Yard","1",19.58,"East",4,"Estimated",4,11309,"Not Signaled","Other Than Main Track","No",0,2,0,0,0,0,84,0,23,0,0,1,0,0,1,30.507205,-91.184073,"1","Cl","Class 1","SMT-4 - CP/CN/CCD",32000,"No","No","Fall"
2019,"17",70,"Day","Un-Clear","Yard","1",19.58,"South",3,"Estimated",3,631,"Not Signaled","Other Than Main Track","No",1,1,0,0,0,0,32,0,0,0,0,1,0,0,1,30.477346,-91.187652,"1","Cl","Class 1","SMT-4 - CP/CN/CCD",96080,"No","No","Fall"
2019,"17",70,"Day","Un-Clear","Yard","1",19.58,"South",3,"Estimated",3,2389,"Not Signaled","Other Than Main Track","No",8,3,0,0,0,0,12,0,33,0,0,1,0,1,1,30.477346,-91.187652,"1","Cl","Class 1","SMT-4 - CP/CN/CCD",10600,"No","Yes","Fall"
2018,"13",73,"Day","Clear","Main","3",1,"North",5,"Estimated",5,5878,"Signaled","Signal Indication","No",8,3,0,0,0,0,63,0,53,0,0,1,0,0,1,29.970151,-90.173806,"3","CL","Class 1","SMT-6 - UP/KCS",38049,"No","No","Fall"
2018,"19",68,"Dark","Clear","Main","2",6,"North",6,"Estimated",6,9636,"Not Signaled","Yard/Restricted Limits","No",14,2,0,0,0,0,83,0,24,0,0,1,0,0,1,30.004227,-90.027526,"2","Cl","Class 3","SMT-8 - Short Line West",48500,"No","No","Fall"
2019,"11",99,"Day","Clear","Main","1",2.7,"South",9,"Recorded",9,8190,"Not Signaled","Yard/Restricted Limits","No",0,2,0,0,0,0,63,0,0,0,0,1,0,0,1,29.837911,-89.998166,"1","Cl","Class 3","SMT-8 - Short Line West",105000,"No","No","Spring"
2019,"3",80,"Dark","Un-Clear","Main","6",16,"West",11,"Recorded",11,8495,"Signaled","Signal Indication","No",1,2,0,0,0,0,62,0,18,0,0,1,0,0,1,29.937453,-90.254294,"6","CL","Class 1","SMT-6 - UP/KCS",505579,"No","Yes","Summer"
2019,"4",75,"Dark","Un-Clear","Main","4",32,"South",8,"Estimated",8,8106,"Signaled","Signal Indication","No",10,2,0,0,0,0,55,0,37,0,0,1,0,0,1,32.544844,-93.84849,"4","CL","Class 1","SMT-6 - UP/KCS",131198,"No","Yes","Summer"
2022,"23",79,"Dark","Clear","Main","2",1.9,"South",7,"Estimated",7,2001,"Signaled","Signal Indication","No",0,1,0,0,0,0,5,0,29,0,0,1,0,0,1,30.435707,-91.209964,"2","CL","Class 1","SMT-6 - UP/KCS",39179,"No","No","Spring"
2022,"9",72,"Day","Clear","Siding","1",22,"South",5,"Recorded",5,7174,"Signaled","Signal Indication","No",19,1,0,0,0,0,47,0,39,0,0,1,1,0,1,29.986469,-90.060863,"3","CL","Class 1","SMT-3 - Norfolk Southern",22000,"No","No","Spring"
2022,"13",70,"Day","Clear","Main","3",17.83,"South",21,"Recorded",21,10865,"Signaled","Signal Indication","No",62,2,0,0,0,0,76,0,11,0,0,1,0,0,1,30.023624,-90.74295,"3","Cl","Class 1","SMT-4 - CP/CN/CCD",247616,"No","No","Fall"
2013,"7",73,"Day","Clear","Main","3",19,"South",0,"Recorded",22,7394,"Signaled","Signal Indication","No",26,1,0,0,0,1,47,0,53,0,0,1,0,0,1,32.868618,-93.986864,"3","CL","Class 1","SMT-6 - UP/KCS",1138170,"No","No","Summer"
2013,"7",73,"Day","Clear","Main","3",19,"South",22,"Recorded",22,10218,"Signaled","Signal Indication","No",0,1,0,0,0,1,74,0,0,0,0,1,0,0,1,32.868618,-93.986864,"3","CL","Class 1","SMT-6 - UP/KCS",92816,"No","Yes","Summer"
2013,"6",75,"Dark","Clear","Main","4",15,"West",22,"Estimated",22,12625,"Signaled","Signal Indication","No",1,3,0,0,0,0,104,0,7,0,0,1,0,0,1,32.546606,-93.055438,"4","CL","Class 1","SMT-6 - UP/KCS",68076,"No","Yes","Summer"
2013,"3",68,"Dark","Clear","Yard","1",11,"North",1,"Estimated",1,8998,"Not Signaled","Other Than Main Track","No",15,1,0,0,0,0,58,0,63,0,0,1,0,1,1,32.523646,-93.819384,"1","CL","Class 1","SMT-6 - UP/KCS",20609,"No","No","Summer"
2012,"2",85,"Dark","Un-Clear","Main","4",26.3,"West",42,"Recorded",42,12856,"Signaled","Direct Train Control","No",0,5,0,0,0,0,90,0,0,0,0,1,0,0,1,32.569818,-93.731468,"4","CL","Class 1","SMT-6 - UP/KCS",14946,"No","Yes","Summer"
2011,"1",68,"Dark","Un-Clear","Yard","1",1,"South",2,"Recorded",2,0,"Signaled","Other Than Main Track","No",0,1,0,0,0,0,11,0,0,0,0,1,0,0,1,29.989479,-83.09638,"1","CL","Class 1","SMT-3 - Norfolk Southern",60800,"No","No","Summer"
2019,"22",56,"Dark","Un-Clear","Main","4",10.2,"South",0,"Estimated",0,5771,"Signaled","Direct Train Control","No",30,1,0,0,0,0,29,0,59,0,0,1,0,0,1,32.136164,-93.479861,"4","CL","Class 1","SMT-6 - UP/KCS",110852,"No","No","Winter"
2013,"7",48,"Dark","Clear","Main","4",36.4,"South",18,"Estimated",18,19448,"Signaled","Signal Indication","No",0,2,0,1,0,0,136,0,0,0,0,1,0,0,1,32.565456,-91.987885,"4","CL","Class 1","SMT-6 - UP/KCS",779749,"No","Yes","Winter"
2014,"21",30,"Dark","Clear","Main","2",43.5,"South",19,"Recorded",19,6831,"Signaled","Signal Indication","No",14,2,0,0,0,0,54,0,19,0,0,1,0,0,1,30.83057,-92.085332,"2","CL","Class 1","SMT-6 - UP/KCS",496413,"No","No","Winter"
2013,"9",60,"Day","Un-Clear","Yard","X",6,"North",3,"Estimated",3,116,"Not Signaled","Other Than Main Track","No",0,3,0,0,0,0,0,0,3,0,0,1,0,1,1,31.193239,-92.346444,"X","CL","Class 1","SMT-6 - UP/KCS",46847,"No","No","Winter"
2012,"17",55,"Dark","Clear","Main","3",11.09,"North",0,"Recorded",0,0,"Signaled","Signal Indication","No",0,1,0,0,0,0,7,0,3,0,0,1,0,0,1,30.07861,-90.89028,"3","Cl","Class 1","SMT-4 - CP/CN/CCD",51124,"No","No","Fall"
2013,"17",70,"Day","Clear","Main","3",4,"North",36,"Estimated",36,8287,"Not Signaled","Direct Train Control","No",10,3,0,0,0,0,39,0,99,0,0,1,0,0,1,31.376954,-92.540253,"3","CL","Class 1","SMT-6 - UP/KCS",667790,"No","No","Winter"
2011,"18",80,"Day","Clear","Main","1",23.7,"North",5,"Estimated",5,8564,"Signaled","Signal Indication","No",69,2,0,0,0,0,64,0,26,0,0,1,0,0,1,32.10106,-93.948565,"1","CL","Class 1","SMT-6 - UP/KCS",69311,"No","No","Fall"
2013,"23",53,"Dark","Clear","Yard","1",16,"South",5,"Estimated",5,1219,"Not Signaled","Other Than Main Track","No",1,1,0,0,0,0,4,0,22,0,0,1,0,1,1,32.506862,-93.792877,"1","CL","Class 1","SMT-6 - UP/KCS",11039,"No","No","Fall"
2011,"14",95,"Day","Clear","Main","4",25.3,"South",40,"Estimated",40,5964,"Signaled","Signal Indication","No",14,2,0,0,0,0,38,0,55,0,0,1,0,0,1,31.810808,-92.341827,"4","CL","Class 1","SMT-6 - UP/KCS",846602,"No","No","Spring"
2016,"2",27,"Dark","Un-Clear","Main","1",10.48,"East",7,"Recorded",7,14744,"Signaled","Signal Indication","No",0,3,0,0,0,0,112,0,2,0,0,1,0,0,1,42.596994,-72.739605,"1","Cl","Class 2","SMT-2 - Short Line East",69700,"No","No","Fall"
2016,"16",49,"Day","Clear","Main","1",7.93,"North",0,"Recorded",0,0,"Signaled","Direct Train Control","Yes",0,1,0,0,0,0,0,6,0,0,0,1,0,0,4,42.254703,-71.125686,"1","No","Class 3","SMT-1 - Amtrak, Commuter East",100000,"No","No","Spring"
2016,"15",68,"Day","Clear","Main","2",10.48,"East",24,"Recorded",24,5877,"Signaled","Signal Indication","No",0,3,0,0,0,0,43,0,1,0,0,1,0,0,1,42.625414,-72.865894,"2","Cl","Class 2","SMT-2 - Short Line East",86697,"No","No","Spring"
2018,"17",33,"Day","Clear","Main","7",7.93,"West",30,"Estimated",125,0,"Signaled","Signal Indication","Yes",0,1,0,0,0,0,0,8,0,0,0,1,0,4,1,42.033157,-71.218732,"7","No","Class 3","SMT-1 - Amtrak, Commuter East",8931,"No","Yes","Fall"
2018,"16",35,"Dark","Clear","Main","3",3.37,"North",42,"Recorded",42,0,"Signaled","Signal Indication","Yes",0,0,0,0,1,0,0,5,0,0,0,1,0,2,1,42.126466,-70.940804,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",15436,"No","No","Fall"
2019,"15",84,"Day","Clear","Main","3",8.95,"West",31,"Recorded",31,0,"Signaled","Signal Indication","Yes",0,0,0,0,1,0,0,2,0,2,0,1,0,2,1,42.397822,-71.04483,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",57089,"No","No","Spring"
2018,"14",95,"Day","Clear","Main","2",9.51,"West",24,"Estimated",24,16272,"Signaled","Signal Indication","No",11,2,0,0,0,0,25,0,56,0,0,1,0,0,1,42.6291,-72.1491,"2","Cl","Class 2","SMT-2 - Short Line East",57000,"No","No","Summer"
2018,"12",30,"Day","Un-Clear","Main","3",3.52,"South",53,"Recorded",53,0,"Signaled","Signal Indication","Yes",0,1,0,0,0,0,0,1,0,4,0,2,0,0,2,41.993684,-70.974086,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",20259,"No","No","Winter"
